# reactions: 8
Time	G1_on	P1	G2_on	P2	G2_off	G1_off	Fired Reaction
1.6559066142040948	1.0	12.0	1.0	38.0	0.0	0.0	 2
1.6630746691816987	1.0	12.0	1.0	37.0	0.0	0.0	 8
1.670248936638924	1.0	12.0	1.0	38.0	0.0	0.0	 2
1.6857300721315975	1.0	12.0	1.0	37.0	0.0	0.0	 8
1.6910767778263587	1.0	12.0	1.0	36.0	0.0	0.0	 8
1.691272010921923	1.0	12.0	1.0	37.0	0.0	0.0	 2
1.6947124297155651	1.0	12.0	1.0	38.0	0.0	0.0	 2
1.6976876817736066	1.0	13.0	1.0	38.0	0.0	0.0	 1
1.6983515740162731	1.0	12.0	1.0	38.0	0.0	0.0	 7
1.7037835512769295	1.0	13.0	1.0	38.0	0.0	0.0	 1
1.7046029314901001	1.0	14.0	1.0	38.0	0.0	0.0	 1
1.7064375426125948	1.0	14.0	1.0	39.0	0.0	0.0	 2
1.7123620322642474	1.0	14.0	1.0	40.0	0.0	0.0	 2
1.712812062418383	1.0	14.0	1.0	39.0	0.0	0.0	 8
1.713087906238336	1.0	13.0	1.0	39.0	0.0	0.0	 7
1.7252588077267212	1.0	13.0	1.0	38.0	0.0	0.0	 8
1.7273864730116424	1.0	13.0	1.0	39.0	0.0	0.0	 2
1.7319591391273885	1.0	13.0	1.0	40.0	0.0	0.0	 2
1.7365127738978137	1.0	14.0	1.0	40.0	0.0	0.0	 1
1.7527586164754083	1.0	14.0	1.0	41.0	0.0	0.0	 2
1.7551525519345905	1.0	15.0	1.0	41.0	0.0	0.0	 1
1.7570265605343867	1.0	14.0	1.0	41.0	0.0	0.0	 7
1.7619923071254888	1.0	14.0	1.0	42.0	0.0	0.0	 2
1.7638438616648426	1.0	14.0	1.0	41.0	0.0	0.0	 8
1.764582119955491	1.0	13.0	1.0	41.0	0.0	0.0	 7
1.7806680583435264	0.0	13.0	1.0	39.0	0.0	1.0	 4
1.7864548826798419	0.0	13.0	1.0	40.0	0.0	1.0	 2
1.794673480244534	0.0	13.0	1.0	39.0	0.0	1.0	 8
1.813266237874832	0.0	13.0	1.0	38.0	0.0	1.0	 8
1.820466929552495	0.0	13.0	1.0	39.0	0.0	1.0	 2
1.82158883532395	0.0	13.0	1.0	40.0	0.0	1.0	 2
1.8278075367203876	0.0	13.0	1.0	41.0	0.0	1.0	 2
1.8406197576092205	0.0	12.0	1.0	41.0	0.0	1.0	 7
1.8444354909797809	0.0	12.0	1.0	42.0	0.0	1.0	 2
1.849166033111511	0.0	12.0	1.0	41.0	0.0	1.0	 8
1.8498485657551018	0.0	12.0	1.0	40.0	0.0	1.0	 8
1.857950258572091	0.0	12.0	1.0	41.0	0.0	1.0	 2
1.8583004295346293	0.0	11.0	1.0	41.0	0.0	1.0	 7
1.865732226415193	0.0	11.0	1.0	40.0	0.0	1.0	 8
1.8749730552300066	0.0	10.0	1.0	40.0	0.0	1.0	 7
1.8801681785767554	0.0	9.0	1.0	40.0	0.0	1.0	 7
1.8863827730174867	0.0	9.0	1.0	41.0	0.0	1.0	 2
1.8950775248716516	0.0	9.0	1.0	40.0	0.0	1.0	 8
1.8971384535651898	0.0	9.0	1.0	41.0	0.0	1.0	 2
1.9007842931392014	0.0	9.0	1.0	40.0	0.0	1.0	 8
1.90286695993226	0.0	8.0	1.0	40.0	0.0	1.0	 7
1.9287552925759976	0.0	8.0	1.0	41.0	0.0	1.0	 2
1.9291134352758794	0.0	7.0	1.0	41.0	0.0	1.0	 7
1.9422009883815528	0.0	7.0	1.0	40.0	0.0	1.0	 8
1.9523001317217548	0.0	7.0	1.0	41.0	0.0	1.0	 2
1.9526798688832134	0.0	6.0	1.0	41.0	0.0	1.0	 7
1.9533963999232618	0.0	6.0	1.0	40.0	0.0	1.0	 8
1.9565506837252205	0.0	6.0	1.0	41.0	0.0	1.0	 2
1.9587028612037323	0.0	6.0	1.0	40.0	0.0	1.0	 8
1.9652716752791417	0.0	6.0	1.0	39.0	0.0	1.0	 8
1.971025183916379	0.0	6.0	1.0	38.0	0.0	1.0	 8
1.9847878337980007	0.0	6.0	1.0	37.0	0.0	1.0	 8
1.9872353441730997	0.0	5.0	1.0	37.0	0.0	1.0	 7
1.9959241434995767	0.0	5.0	1.0	38.0	0.0	1.0	 2
1.9994070558320496	0.0	5.0	1.0	39.0	0.0	1.0	 2
2.000561165374039	0.0	5.0	1.0	40.0	0.0	1.0	 2
2.0185378535569773	0.0	5.0	1.0	41.0	0.0	1.0	 2
2.020657082781881	0.0	5.0	1.0	42.0	0.0	1.0	 2
2.031996276962231	0.0	5.0	1.0	41.0	0.0	1.0	 8
2.0343508382567546	0.0	5.0	1.0	42.0	0.0	1.0	 2
2.036662573805042	0.0	5.0	1.0	43.0	0.0	1.0	 2
2.044954832081509	0.0	5.0	1.0	42.0	0.0	1.0	 8
2.0586143446475202	0.0	5.0	1.0	43.0	0.0	1.0	 2
2.0660869443622976	0.0	5.0	1.0	42.0	0.0	1.0	 8
2.073310786298313	0.0	5.0	1.0	41.0	0.0	1.0	 8
2.0736164834810054	0.0	5.0	1.0	42.0	0.0	1.0	 2
2.0762850579488803	0.0	5.0	1.0	43.0	0.0	1.0	 2
2.076402078335564	0.0	5.0	1.0	42.0	0.0	1.0	 8
2.07961305990703	0.0	5.0	1.0	43.0	0.0	1.0	 2
2.110417000308742	0.0	5.0	1.0	44.0	0.0	1.0	 2
2.1115573032403643	0.0	5.0	1.0	43.0	0.0	1.0	 8
2.1187908267932243	0.0	5.0	1.0	44.0	0.0	1.0	 2
2.125983728782542	0.0	5.0	1.0	43.0	0.0	1.0	 8
2.1268052099151635	0.0	5.0	1.0	42.0	0.0	1.0	 8
2.1320704843035663	0.0	5.0	1.0	43.0	0.0	1.0	 2
2.1363666907954535	0.0	5.0	1.0	42.0	0.0	1.0	 8
2.1387187624426525	0.0	5.0	1.0	43.0	0.0	1.0	 2
2.1393674676273884	0.0	5.0	1.0	42.0	0.0	1.0	 8
2.1420996754080317	0.0	5.0	1.0	41.0	0.0	1.0	 8
2.1452543908029855	0.0	5.0	1.0	40.0	0.0	1.0	 8
2.1465158263220734	0.0	5.0	1.0	41.0	0.0	1.0	 2
2.1492171518837577	0.0	5.0	1.0	40.0	0.0	1.0	 8
2.154402730970617	0.0	5.0	1.0	41.0	0.0	1.0	 2
2.155637191648758	0.0	4.0	1.0	41.0	0.0	1.0	 7
2.158669488326982	0.0	3.0	1.0	41.0	0.0	1.0	 7
2.1708651061943836	0.0	3.0	1.0	40.0	0.0	1.0	 8
2.17649091815255	0.0	3.0	1.0	41.0	0.0	1.0	 2
2.183906508754344	0.0	2.0	1.0	41.0	0.0	1.0	 7
2.184764644537208	0.0	2.0	1.0	40.0	0.0	1.0	 8
2.192680200807442	0.0	2.0	1.0	39.0	0.0	1.0	 8
2.2043159869331466	0.0	2.0	1.0	38.0	0.0	1.0	 8
2.204424989642371	0.0	2.0	1.0	39.0	0.0	1.0	 2
2.2295884560567285	0.0	2.0	1.0	38.0	0.0	1.0	 8
2.2548593730978843	0.0	2.0	1.0	39.0	0.0	1.0	 2
2.255872591091534	0.0	2.0	1.0	40.0	0.0	1.0	 2
2.256363045120718	0.0	2.0	1.0	41.0	0.0	1.0	 2
2.278588755660182	0.0	2.0	1.0	40.0	0.0	1.0	 8
2.27989588074129	0.0	2.0	1.0	41.0	0.0	1.0	 2
2.28213734281238	0.0	2.0	1.0	42.0	0.0	1.0	 2
2.2851424308763817	0.0	2.0	1.0	41.0	0.0	1.0	 8
2.295934064035026	0.0	2.0	1.0	40.0	0.0	1.0	 8
2.316208763534434	0.0	2.0	1.0	41.0	0.0	1.0	 2
2.323578345916089	0.0	2.0	1.0	40.0	0.0	1.0	 8
2.3339704245357016	0.0	2.0	1.0	39.0	0.0	1.0	 8
2.336997365673591	0.0	2.0	1.0	40.0	0.0	1.0	 2
2.338497500021223	0.0	2.0	1.0	41.0	0.0	1.0	 2
2.345614197007563	0.0	2.0	1.0	40.0	0.0	1.0	 8
2.346283398351342	0.0	2.0	1.0	41.0	0.0	1.0	 2
2.3465865381538245	0.0	2.0	1.0	40.0	0.0	1.0	 8
2.3530108001847445	0.0	2.0	1.0	41.0	0.0	1.0	 2
2.3565918076749046	0.0	2.0	1.0	40.0	0.0	1.0	 8
2.3704573704069007	0.0	2.0	1.0	39.0	0.0	1.0	 8
2.372034974931661	0.0	2.0	1.0	38.0	0.0	1.0	 8
2.377595142122157	0.0	2.0	1.0	39.0	0.0	1.0	 2
2.378587996940988	0.0	2.0	1.0	40.0	0.0	1.0	 2
2.387402810032623	0.0	2.0	1.0	41.0	0.0	1.0	 2
2.419848282293607	0.0	2.0	1.0	42.0	0.0	1.0	 2
2.4206570930162497	0.0	2.0	1.0	41.0	0.0	1.0	 8
2.4229322243148594	0.0	2.0	1.0	42.0	0.0	1.0	 2
2.4385880627210983	0.0	1.0	1.0	42.0	0.0	1.0	 7
2.4439366224773345	0.0	1.0	1.0	41.0	0.0	1.0	 8
2.4506111858991853	0.0	1.0	1.0	40.0	0.0	1.0	 8
2.4559599427569045	0.0	1.0	1.0	41.0	0.0	1.0	 2
2.4644107099351658	0.0	1.0	1.0	42.0	0.0	1.0	 2
2.4702179921471434	0.0	1.0	1.0	41.0	0.0	1.0	 8
2.4749618966567013	0.0	1.0	1.0	40.0	0.0	1.0	 8
2.480166391466425	0.0	1.0	1.0	39.0	0.0	1.0	 8
2.4897785858768042	0.0	1.0	1.0	40.0	0.0	1.0	 2
2.5110316263789323	0.0	1.0	1.0	39.0	0.0	1.0	 8
2.5241452301560927	0.0	1.0	1.0	38.0	0.0	1.0	 8
2.5251813005817327	0.0	1.0	1.0	37.0	0.0	1.0	 8
2.5354710059800394	0.0	1.0	1.0	38.0	0.0	1.0	 2
2.542736374841099	0.0	1.0	1.0	39.0	0.0	1.0	 2
2.543878163943339	0.0	1.0	1.0	38.0	0.0	1.0	 8
2.546679386771286	0.0	1.0	1.0	39.0	0.0	1.0	 2
2.546932517371854	0.0	1.0	1.0	40.0	0.0	1.0	 2
2.5506902512205483	0.0	1.0	1.0	39.0	0.0	1.0	 8
2.5584518671649352	0.0	1.0	1.0	38.0	0.0	1.0	 8
2.559206550268701	0.0	1.0	1.0	39.0	0.0	1.0	 2
2.5634344426911224	0.0	0.0	1.0	39.0	0.0	1.0	 7
2.5835850161451215	0.0	0.0	1.0	40.0	0.0	1.0	 2
2.591702090554266	0.0	0.0	1.0	41.0	0.0	1.0	 2
2.592584136082201	0.0	0.0	1.0	42.0	0.0	1.0	 2
2.594315657359132	0.0	0.0	1.0	43.0	0.0	1.0	 2
2.5968488992011465	0.0	0.0	1.0	42.0	0.0	1.0	 8
2.6144956800500974	0.0	0.0	1.0	41.0	0.0	1.0	 8
2.6214880427349883	0.0	0.0	1.0	42.0	0.0	1.0	 2
2.6217453154680843	0.0	0.0	1.0	43.0	0.0	1.0	 2
2.6251825501077226	0.0	0.0	1.0	44.0	0.0	1.0	 2
2.6348040550751395	0.0	0.0	1.0	43.0	0.0	1.0	 8
2.635857716400768	0.0	0.0	1.0	44.0	0.0	1.0	 2
2.6594696601812826	0.0	0.0	1.0	45.0	0.0	1.0	 2
2.6624833066049627	0.0	0.0	1.0	46.0	0.0	1.0	 2
2.668659781932651	0.0	0.0	1.0	47.0	0.0	1.0	 2
2.6697332738125086	0.0	0.0	1.0	48.0	0.0	1.0	 2
2.6848752406660776	0.0	0.0	1.0	49.0	0.0	1.0	 2
2.685639334734636	0.0	0.0	1.0	48.0	0.0	1.0	 8
2.691477644481094	0.0	0.0	1.0	47.0	0.0	1.0	 8
2.6950602259207623	0.0	0.0	1.0	48.0	0.0	1.0	 2
2.6960309265852582	0.0	0.0	1.0	47.0	0.0	1.0	 8
2.699638197941969	0.0	0.0	1.0	46.0	0.0	1.0	 8
2.7025609982466223	0.0	0.0	1.0	47.0	0.0	1.0	 2
2.740400222985963	0.0	0.0	1.0	46.0	0.0	1.0	 8
2.7427891250244456	0.0	0.0	1.0	45.0	0.0	1.0	 8
2.7441861312977065	0.0	0.0	1.0	46.0	0.0	1.0	 2
2.76327307206915	0.0	0.0	1.0	47.0	0.0	1.0	 2
2.7636826277536173	0.0	0.0	1.0	48.0	0.0	1.0	 2
2.77244967417486	0.0	0.0	1.0	47.0	0.0	1.0	 8
2.77692951621528	0.0	0.0	1.0	48.0	0.0	1.0	 2
2.7791983468038532	0.0	0.0	1.0	47.0	0.0	1.0	 8
2.7824559586151554	0.0	0.0	1.0	48.0	0.0	1.0	 2
2.7842646138051808	0.0	0.0	1.0	47.0	0.0	1.0	 8
2.798561497578618	0.0	0.0	1.0	46.0	0.0	1.0	 8
2.8008073916800815	0.0	0.0	1.0	45.0	0.0	1.0	 8
2.8236754709697425	0.0	0.0	1.0	44.0	0.0	1.0	 8
2.828659708083831	0.0	0.0	1.0	43.0	0.0	1.0	 8
2.834093891704577	0.0	0.0	1.0	44.0	0.0	1.0	 2
2.839125306268918	0.0	0.0	1.0	43.0	0.0	1.0	 8
2.85919348706942	0.0	0.0	1.0	44.0	0.0	1.0	 2
2.9011270016198303	0.0	0.0	1.0	45.0	0.0	1.0	 2
2.912769004624537	0.0	0.0	1.0	44.0	0.0	1.0	 8
2.9256816653812243	0.0	0.0	1.0	43.0	0.0	1.0	 8
2.926315601029947	0.0	0.0	1.0	44.0	0.0	1.0	 2
2.9300689225848506	0.0	0.0	1.0	43.0	0.0	1.0	 8
2.931999069870467	0.0	0.0	1.0	44.0	0.0	1.0	 2
2.9328896639801845	0.0	0.0	1.0	45.0	0.0	1.0	 2
2.933590375917391	0.0	0.0	1.0	46.0	0.0	1.0	 2
2.9348542761206753	0.0	0.0	1.0	47.0	0.0	1.0	 2
2.945475735138674	0.0	0.0	1.0	46.0	0.0	1.0	 8
2.950347912464654	0.0	0.0	1.0	47.0	0.0	1.0	 2
2.954890186330782	0.0	0.0	1.0	48.0	0.0	1.0	 2
2.964552180181731	0.0	0.0	1.0	47.0	0.0	1.0	 8
2.97348236040458	0.0	0.0	1.0	46.0	0.0	1.0	 8
2.978542328315995	0.0	0.0	1.0	45.0	0.0	1.0	 8
2.979707688704593	0.0	0.0	1.0	46.0	0.0	1.0	 2
2.980629798070862	0.0	0.0	1.0	47.0	0.0	1.0	 2
2.982185464597626	0.0	0.0	1.0	48.0	0.0	1.0	 2
2.986032523500766	0.0	0.0	1.0	47.0	0.0	1.0	 8
2.991400648889535	0.0	0.0	1.0	46.0	0.0	1.0	 8
2.9996132834690523	0.0	0.0	1.0	45.0	0.0	1.0	 8
3.0020572040811153	0.0	0.0	1.0	46.0	0.0	1.0	 2
3.006901887394912	0.0	0.0	1.0	47.0	0.0	1.0	 2
3.018848497558609	0.0	0.0	1.0	46.0	0.0	1.0	 8
3.019891872559179	0.0	0.0	1.0	45.0	0.0	1.0	 8
3.0312462217537273	0.0	0.0	1.0	46.0	0.0	1.0	 2
3.036082065147697	0.0	0.0	1.0	47.0	0.0	1.0	 2
3.0492425392111024	0.0	0.0	1.0	48.0	0.0	1.0	 2
3.0584318553511958	0.0	0.0	1.0	47.0	0.0	1.0	 8
3.059277435255762	0.0	0.0	1.0	46.0	0.0	1.0	 8
3.0653167525269516	0.0	0.0	1.0	47.0	0.0	1.0	 2
3.0848766902192692	0.0	0.0	1.0	46.0	0.0	1.0	 8
3.0868509033972207	0.0	0.0	1.0	45.0	0.0	1.0	 8
3.0870875822625274	0.0	0.0	1.0	46.0	0.0	1.0	 2
3.088789065670316	0.0	0.0	1.0	45.0	0.0	1.0	 8
3.1075166620014634	0.0	0.0	1.0	46.0	0.0	1.0	 2
3.128615746919783	0.0	0.0	1.0	45.0	0.0	1.0	 8
3.1414375804466053	0.0	0.0	1.0	44.0	0.0	1.0	 8
3.1520910300100766	0.0	0.0	1.0	43.0	0.0	1.0	 8
3.1612876127873935	0.0	0.0	1.0	44.0	0.0	1.0	 2
3.174422387077848	0.0	0.0	1.0	45.0	0.0	1.0	 2
3.177286549738193	0.0	0.0	1.0	44.0	0.0	1.0	 8
3.186416906683312	0.0	0.0	1.0	45.0	0.0	1.0	 2
3.191855732120692	0.0	0.0	1.0	46.0	0.0	1.0	 2
3.198933759843784	0.0	0.0	1.0	45.0	0.0	1.0	 8
3.203829666319827	0.0	0.0	1.0	44.0	0.0	1.0	 8
3.2069258635661813	0.0	0.0	1.0	43.0	0.0	1.0	 8
3.2226922048645594	0.0	0.0	1.0	44.0	0.0	1.0	 2
3.227821400041029	0.0	0.0	1.0	45.0	0.0	1.0	 2
3.2303973042191463	0.0	0.0	1.0	44.0	0.0	1.0	 8
3.2548936211384243	0.0	0.0	1.0	43.0	0.0	1.0	 8
3.2574577649657455	0.0	0.0	1.0	44.0	0.0	1.0	 2
3.260059463924762	0.0	0.0	1.0	45.0	0.0	1.0	 2
3.2766536792450487	0.0	0.0	1.0	44.0	0.0	1.0	 8
3.2920030299724337	0.0	0.0	1.0	43.0	0.0	1.0	 8
3.3058876638018715	0.0	0.0	1.0	44.0	0.0	1.0	 2
3.3101488083725377	0.0	0.0	1.0	43.0	0.0	1.0	 8
3.3313121079947803	0.0	0.0	1.0	44.0	0.0	1.0	 2
3.3332157770328843	0.0	0.0	1.0	45.0	0.0	1.0	 2
3.338408872498401	0.0	0.0	1.0	46.0	0.0	1.0	 2
3.342102636357579	0.0	0.0	1.0	45.0	0.0	1.0	 8
3.3482472172847917	0.0	0.0	1.0	44.0	0.0	1.0	 8
3.348350842598393	0.0	0.0	1.0	43.0	0.0	1.0	 8
3.3505271904935325	0.0	0.0	1.0	44.0	0.0	1.0	 2
3.355787218095959	0.0	0.0	1.0	43.0	0.0	1.0	 8
3.356514506705951	0.0	0.0	1.0	44.0	0.0	1.0	 2
3.358703184813985	0.0	0.0	1.0	45.0	0.0	1.0	 2
3.359756909312619	0.0	0.0	1.0	44.0	0.0	1.0	 8
3.359929710221857	0.0	0.0	1.0	43.0	0.0	1.0	 8
3.377771576760393	0.0	0.0	1.0	42.0	0.0	1.0	 8
3.3834471089342766	0.0	0.0	1.0	41.0	0.0	1.0	 8
3.3866287286844803	0.0	0.0	1.0	42.0	0.0	1.0	 2
3.3914250368284997	0.0	0.0	1.0	41.0	0.0	1.0	 8
3.398818388279325	0.0	0.0	1.0	42.0	0.0	1.0	 2
3.419661363730056	0.0	0.0	1.0	43.0	0.0	1.0	 2
3.428646386334135	0.0	0.0	1.0	44.0	0.0	1.0	 2
3.4604935203206564	0.0	0.0	1.0	43.0	0.0	1.0	 8
3.465924840132452	0.0	0.0	1.0	44.0	0.0	1.0	 2
3.469944025724381	0.0	0.0	1.0	43.0	0.0	1.0	 8
3.4737403926485078	0.0	0.0	1.0	44.0	0.0	1.0	 2
3.4764880260962023	0.0	0.0	1.0	43.0	0.0	1.0	 8
3.4791043710719074	0.0	0.0	1.0	44.0	0.0	1.0	 2
3.4797638743156756	0.0	0.0	1.0	45.0	0.0	1.0	 2
3.491089335413927	0.0	0.0	1.0	44.0	0.0	1.0	 8
3.50384496070764	0.0	0.0	1.0	43.0	0.0	1.0	 8
3.5077712677249098	0.0	0.0	1.0	44.0	0.0	1.0	 2
3.5168756096580616	0.0	0.0	1.0	45.0	0.0	1.0	 2
3.5229089095479194	0.0	0.0	1.0	44.0	0.0	1.0	 8
3.5271706293910743	0.0	0.0	1.0	43.0	0.0	1.0	 8
3.5328208592911703	0.0	0.0	1.0	42.0	0.0	1.0	 8
3.538603891199789	0.0	0.0	1.0	41.0	0.0	1.0	 8
3.5469066427347187	0.0	0.0	1.0	40.0	0.0	1.0	 8
3.5511846236160443	0.0	0.0	1.0	39.0	0.0	1.0	 8
3.551594758685309	0.0	0.0	1.0	40.0	0.0	1.0	 2
3.5623947959655764	0.0	0.0	1.0	41.0	0.0	1.0	 2
3.57094547543332	0.0	0.0	1.0	42.0	0.0	1.0	 2
3.5746092752721155	0.0	0.0	1.0	43.0	0.0	1.0	 2
3.5857105193270455	0.0	0.0	1.0	44.0	0.0	1.0	 2
3.5887304149978645	0.0	0.0	1.0	43.0	0.0	1.0	 8
3.592215188263352	0.0	0.0	1.0	42.0	0.0	1.0	 8
3.6083994593954483	0.0	0.0	1.0	41.0	0.0	1.0	 8
3.608596409539037	0.0	0.0	1.0	40.0	0.0	1.0	 8
3.617994701776379	0.0	0.0	1.0	41.0	0.0	1.0	 2
3.6274813351893127	0.0	0.0	1.0	40.0	0.0	1.0	 8
3.6277521563743305	0.0	0.0	1.0	41.0	0.0	1.0	 2
3.6401240791147225	0.0	0.0	1.0	40.0	0.0	1.0	 8
3.6497863298929163	0.0	0.0	1.0	41.0	0.0	1.0	 2
3.6504616027616006	0.0	0.0	1.0	40.0	0.0	1.0	 8
3.6531339252871584	0.0	0.0	1.0	39.0	0.0	1.0	 8
3.655617108384558	0.0	0.0	1.0	40.0	0.0	1.0	 2
3.657094711111615	0.0	0.0	1.0	39.0	0.0	1.0	 8
3.6574913395983124	0.0	0.0	1.0	38.0	0.0	1.0	 8
3.6614201719754043	0.0	0.0	1.0	37.0	0.0	1.0	 8
3.6733983964289547	0.0	0.0	1.0	36.0	0.0	1.0	 8
3.696412435460382	0.0	0.0	1.0	37.0	0.0	1.0	 2
3.698533087121599	0.0	0.0	1.0	38.0	0.0	1.0	 2
3.699600143955722	0.0	0.0	1.0	39.0	0.0	1.0	 2
3.710419020264155	0.0	0.0	1.0	38.0	0.0	1.0	 8
3.711963495446614	0.0	0.0	1.0	37.0	0.0	1.0	 8
3.724672747767464	0.0	0.0	1.0	36.0	0.0	1.0	 8
3.733934327805859	0.0	0.0	1.0	35.0	0.0	1.0	 8
3.735616778031336	0.0	0.0	1.0	36.0	0.0	1.0	 2
3.7358902259220663	0.0	0.0	1.0	37.0	0.0	1.0	 2
3.7519403435230454	0.0	0.0	1.0	38.0	0.0	1.0	 2
3.759120219196617	0.0	0.0	1.0	37.0	0.0	1.0	 8
3.7597353926466544	0.0	0.0	1.0	38.0	0.0	1.0	 2
3.759781938817813	0.0	0.0	1.0	37.0	0.0	1.0	 8
3.8088885241501824	0.0	0.0	1.0	38.0	0.0	1.0	 2
3.8105009519675894	0.0	0.0	1.0	37.0	0.0	1.0	 8
3.8180909800541443	0.0	0.0	1.0	36.0	0.0	1.0	 8
3.8379286673855266	0.0	0.0	1.0	37.0	0.0	1.0	 2
3.8422885758840417	0.0	0.0	1.0	38.0	0.0	1.0	 2
3.842846575267029	0.0	0.0	1.0	37.0	0.0	1.0	 8
3.866299006317104	0.0	0.0	1.0	36.0	0.0	1.0	 8
3.884658935022552	0.0	0.0	1.0	37.0	0.0	1.0	 2
3.8923609294991706	0.0	0.0	1.0	38.0	0.0	1.0	 2
3.895089474145626	0.0	0.0	1.0	39.0	0.0	1.0	 2
3.912449181264819	0.0	0.0	1.0	38.0	0.0	1.0	 8
3.9169111075220058	0.0	0.0	1.0	37.0	0.0	1.0	 8
3.921406815348403	0.0	0.0	1.0	38.0	0.0	1.0	 2
3.9237109479307306	0.0	0.0	1.0	39.0	0.0	1.0	 2
3.9278439530707976	0.0	0.0	1.0	40.0	0.0	1.0	 2
3.9376764200528416	0.0	0.0	1.0	41.0	0.0	1.0	 2
3.941748620071777	0.0	0.0	1.0	40.0	0.0	1.0	 8
3.943416410513652	0.0	0.0	1.0	41.0	0.0	1.0	 2
3.950365649491101	0.0	0.0	1.0	42.0	0.0	1.0	 2
3.958386312037295	0.0	0.0	1.0	41.0	0.0	1.0	 8
3.9710817393909177	0.0	0.0	1.0	40.0	0.0	1.0	 8
3.972394902332181	0.0	0.0	1.0	41.0	0.0	1.0	 2
3.973043145543116	0.0	0.0	1.0	42.0	0.0	1.0	 2
3.9748222798474364	0.0	0.0	1.0	43.0	0.0	1.0	 2
3.97832626969716	0.0	0.0	1.0	42.0	0.0	1.0	 8
3.9802584902028144	0.0	0.0	1.0	43.0	0.0	1.0	 2
3.981666882747881	0.0	0.0	1.0	44.0	0.0	1.0	 2
3.982940727421715	0.0	0.0	1.0	43.0	0.0	1.0	 8
3.9991905296823678	0.0	0.0	1.0	42.0	0.0	1.0	 8
4.000590625518258	0.0	0.0	1.0	43.0	0.0	1.0	 2
4.007473653160677	0.0	0.0	1.0	44.0	0.0	1.0	 2
4.022483800898715	0.0	0.0	1.0	45.0	0.0	1.0	 2
4.033507043578618	0.0	0.0	1.0	44.0	0.0	1.0	 8
4.038524407529857	0.0	0.0	1.0	43.0	0.0	1.0	 8
4.047673012851342	0.0	0.0	1.0	42.0	0.0	1.0	 8
4.052051705969718	0.0	0.0	1.0	43.0	0.0	1.0	 2
4.057790307130314	0.0	0.0	1.0	42.0	0.0	1.0	 8
4.074509621282043	0.0	0.0	1.0	41.0	0.0	1.0	 8
4.0760175767022835	0.0	0.0	1.0	40.0	0.0	1.0	 8
4.079360917818921	0.0	0.0	1.0	39.0	0.0	1.0	 8
4.081784826297611	0.0	0.0	1.0	38.0	0.0	1.0	 8
4.088990022286204	0.0	0.0	1.0	39.0	0.0	1.0	 2
4.096937480249503	0.0	0.0	1.0	38.0	0.0	1.0	 8
4.107089070573342	0.0	0.0	1.0	39.0	0.0	1.0	 2
4.114315970456812	0.0	0.0	1.0	40.0	0.0	1.0	 2
4.122119727130565	0.0	0.0	1.0	39.0	0.0	1.0	 8
4.126641357946924	0.0	0.0	1.0	38.0	0.0	1.0	 8
4.132890973342849	0.0	0.0	1.0	37.0	0.0	1.0	 8
4.133421744804427	0.0	0.0	1.0	36.0	0.0	1.0	 8
4.136690559076341	0.0	0.0	1.0	35.0	0.0	1.0	 8
4.1398424606244175	0.0	0.0	1.0	36.0	0.0	1.0	 2
4.14235561113003	0.0	0.0	1.0	37.0	0.0	1.0	 2
4.146149606140628	0.0	0.0	1.0	36.0	0.0	1.0	 8
4.147982447859539	0.0	0.0	1.0	35.0	0.0	1.0	 8
4.157706197781765	0.0	0.0	1.0	36.0	0.0	1.0	 2
4.160770558263161	0.0	0.0	1.0	37.0	0.0	1.0	 2
4.173483013813891	0.0	0.0	1.0	36.0	0.0	1.0	 8
4.178322342815145	0.0	0.0	1.0	35.0	0.0	1.0	 8
4.188773617725295	0.0	0.0	1.0	34.0	0.0	1.0	 8
4.191515829717156	0.0	0.0	1.0	33.0	0.0	1.0	 8
4.193346734948713	0.0	0.0	1.0	34.0	0.0	1.0	 2
4.214951035200552	0.0	0.0	1.0	33.0	0.0	1.0	 8
4.221280646809407	0.0	0.0	1.0	32.0	0.0	1.0	 8
4.23059071505119	0.0	0.0	1.0	31.0	0.0	1.0	 8
4.232467903091303	0.0	0.0	1.0	30.0	0.0	1.0	 8
4.242434155546477	0.0	0.0	1.0	31.0	0.0	1.0	 2
4.2449452091266595	0.0	0.0	1.0	32.0	0.0	1.0	 2
4.249865705518974	0.0	0.0	1.0	31.0	0.0	1.0	 8
4.252263832042685	0.0	0.0	1.0	32.0	0.0	1.0	 2
4.267724604535396	0.0	0.0	1.0	33.0	0.0	1.0	 2
4.270040580914779	0.0	0.0	1.0	32.0	0.0	1.0	 8
4.278576393445442	0.0	0.0	1.0	33.0	0.0	1.0	 2
4.28144298374407	0.0	0.0	1.0	32.0	0.0	1.0	 8
4.288511933079132	0.0	0.0	1.0	33.0	0.0	1.0	 2
4.298760195866323	0.0	0.0	1.0	34.0	0.0	1.0	 2
4.305417339209319	0.0	0.0	1.0	33.0	0.0	1.0	 8
4.312417186557558	0.0	0.0	1.0	34.0	0.0	1.0	 2
4.323061053674451	0.0	0.0	1.0	33.0	0.0	1.0	 8
4.323686207902653	0.0	0.0	1.0	34.0	0.0	1.0	 2
4.3347446870866575	0.0	0.0	1.0	33.0	0.0	1.0	 8
4.349973410396392	0.0	0.0	1.0	34.0	0.0	1.0	 2
4.366134815783508	0.0	0.0	1.0	35.0	0.0	1.0	 2
