# reactions: 12
Time	G1_on	P1	G2_on	P2	G3_on	P3	G1_off	G2_off	G3_off	Fired Reaction
1.4460120080800543	0.0	0.0	1.0	40.0	1.0	18.0	1.0	0.0	0.0	 2
1.4471024879167662	0.0	0.0	1.0	41.0	1.0	18.0	1.0	0.0	0.0	 2
1.449340708086642	0.0	0.0	1.0	40.0	1.0	18.0	1.0	0.0	0.0	 11
1.4498934328563997	0.0	0.0	1.0	40.0	1.0	19.0	1.0	0.0	0.0	 3
1.4514023211695914	0.0	0.0	1.0	39.0	1.0	19.0	1.0	0.0	0.0	 11
1.4557254724848392	0.0	0.0	1.0	40.0	1.0	19.0	1.0	0.0	0.0	 2
1.4606326031897168	0.0	0.0	1.0	40.0	1.0	20.0	1.0	0.0	0.0	 3
1.4611597841182125	0.0	0.0	1.0	40.0	1.0	19.0	1.0	0.0	0.0	 12
1.4646892656907555	0.0	0.0	1.0	40.0	1.0	18.0	1.0	0.0	0.0	 12
1.4698043544272488	0.0	0.0	1.0	39.0	1.0	18.0	1.0	0.0	0.0	 11
1.4708139368941522	0.0	0.0	1.0	40.0	1.0	18.0	1.0	0.0	0.0	 2
1.4882432705232258	0.0	0.0	1.0	41.0	1.0	18.0	1.0	0.0	0.0	 2
1.4886932935504367	0.0	0.0	1.0	41.0	1.0	19.0	1.0	0.0	0.0	 3
1.489186112712295	0.0	0.0	1.0	41.0	1.0	20.0	1.0	0.0	0.0	 3
1.491171930109548	0.0	0.0	1.0	42.0	1.0	20.0	1.0	0.0	0.0	 2
1.4943209356373002	0.0	0.0	1.0	42.0	1.0	19.0	1.0	0.0	0.0	 12
1.502149401708087	0.0	0.0	1.0	42.0	1.0	20.0	1.0	0.0	0.0	 3
1.506243053279416	0.0	0.0	1.0	43.0	1.0	20.0	1.0	0.0	0.0	 2
1.5096118350026095	0.0	0.0	1.0	43.0	1.0	21.0	1.0	0.0	0.0	 3
1.5097772149892508	0.0	0.0	1.0	42.0	1.0	21.0	1.0	0.0	0.0	 11
1.5129728672979144	0.0	0.0	1.0	43.0	1.0	21.0	1.0	0.0	0.0	 2
1.5149365222680677	0.0	0.0	1.0	42.0	1.0	21.0	1.0	0.0	0.0	 11
1.5216178307105432	0.0	0.0	1.0	42.0	1.0	22.0	1.0	0.0	0.0	 3
1.5219315616916738	0.0	0.0	1.0	42.0	1.0	21.0	1.0	0.0	0.0	 12
1.5257947183547773	0.0	0.0	1.0	43.0	1.0	21.0	1.0	0.0	0.0	 2
1.5270696073705519	0.0	0.0	1.0	44.0	1.0	21.0	1.0	0.0	0.0	 2
1.527316841053936	0.0	0.0	1.0	44.0	1.0	22.0	1.0	0.0	0.0	 3
1.527824508657596	0.0	0.0	1.0	45.0	1.0	22.0	1.0	0.0	0.0	 2
1.529236620016577	0.0	0.0	1.0	46.0	1.0	22.0	1.0	0.0	0.0	 2
1.533469097451258	0.0	0.0	1.0	45.0	1.0	22.0	1.0	0.0	0.0	 11
1.53612877502201	0.0	0.0	1.0	45.0	1.0	21.0	1.0	0.0	0.0	 12
1.5413891641097603	0.0	0.0	1.0	46.0	1.0	21.0	1.0	0.0	0.0	 2
1.543441450629747	0.0	0.0	1.0	47.0	1.0	21.0	1.0	0.0	0.0	 2
1.5496676074151121	0.0	0.0	1.0	47.0	1.0	22.0	1.0	0.0	0.0	 3
1.5533757661123646	0.0	0.0	1.0	46.0	1.0	22.0	1.0	0.0	0.0	 11
1.5563527566467366	0.0	0.0	1.0	45.0	1.0	22.0	1.0	0.0	0.0	 11
1.556785921193219	0.0	0.0	1.0	45.0	1.0	21.0	1.0	0.0	0.0	 12
1.5650552208018793	0.0	0.0	1.0	45.0	1.0	20.0	1.0	0.0	0.0	 12
1.5656329106693012	0.0	0.0	1.0	45.0	1.0	21.0	1.0	0.0	0.0	 3
1.566649327129199	0.0	0.0	1.0	45.0	1.0	20.0	1.0	0.0	0.0	 12
1.5717463001039385	0.0	0.0	1.0	46.0	1.0	20.0	1.0	0.0	0.0	 2
1.576282383574516	0.0	0.0	1.0	46.0	1.0	19.0	1.0	0.0	0.0	 12
1.5878280360952008	0.0	0.0	1.0	46.0	1.0	18.0	1.0	0.0	0.0	 12
1.5883787724953922	0.0	0.0	1.0	47.0	1.0	18.0	1.0	0.0	0.0	 2
1.589688519746172	0.0	0.0	1.0	48.0	1.0	18.0	1.0	0.0	0.0	 2
1.5950818282574886	0.0	0.0	1.0	48.0	1.0	19.0	1.0	0.0	0.0	 3
1.5960760461156858	0.0	0.0	1.0	49.0	1.0	19.0	1.0	0.0	0.0	 2
1.613630548592218	0.0	0.0	1.0	49.0	1.0	18.0	1.0	0.0	0.0	 12
1.6159558715504725	0.0	0.0	1.0	49.0	1.0	19.0	1.0	0.0	0.0	 3
1.615989303576995	0.0	0.0	1.0	49.0	1.0	18.0	1.0	0.0	0.0	 12
1.6232976398592096	0.0	0.0	1.0	49.0	1.0	19.0	1.0	0.0	0.0	 3
1.6262973564094132	0.0	0.0	1.0	50.0	1.0	19.0	1.0	0.0	0.0	 2
1.6277931683453322	0.0	0.0	1.0	51.0	1.0	19.0	1.0	0.0	0.0	 2
1.6313036089485395	0.0	0.0	1.0	51.0	1.0	20.0	1.0	0.0	0.0	 3
1.6354545235264113	0.0	0.0	1.0	52.0	1.0	20.0	1.0	0.0	0.0	 2
1.6421801886706824	0.0	0.0	1.0	53.0	1.0	20.0	1.0	0.0	0.0	 2
1.6430733978998895	0.0	0.0	1.0	53.0	1.0	19.0	1.0	0.0	0.0	 12
1.6501948827892055	0.0	0.0	1.0	54.0	1.0	19.0	1.0	0.0	0.0	 2
1.6515782951307925	0.0	0.0	1.0	54.0	1.0	18.0	1.0	0.0	0.0	 12
1.6612338648018896	0.0	0.0	1.0	54.0	1.0	19.0	1.0	0.0	0.0	 3
1.663619914612033	0.0	0.0	1.0	55.0	1.0	19.0	1.0	0.0	0.0	 2
1.6647434259790708	0.0	0.0	1.0	55.0	1.0	18.0	1.0	0.0	0.0	 12
1.6696783810421254	0.0	0.0	1.0	56.0	1.0	18.0	1.0	0.0	0.0	 2
1.672166284650197	0.0	0.0	1.0	57.0	1.0	18.0	1.0	0.0	0.0	 2
1.6738004908996786	0.0	0.0	1.0	57.0	1.0	19.0	1.0	0.0	0.0	 3
1.6774505057314606	0.0	0.0	1.0	57.0	1.0	18.0	1.0	0.0	0.0	 12
1.685965515729402	0.0	0.0	1.0	57.0	1.0	19.0	1.0	0.0	0.0	 3
1.6903643140691145	0.0	0.0	1.0	58.0	1.0	19.0	1.0	0.0	0.0	 2
1.69222395903622	0.0	0.0	1.0	58.0	1.0	20.0	1.0	0.0	0.0	 3
1.6926412011439662	0.0	0.0	1.0	59.0	1.0	20.0	1.0	0.0	0.0	 2
1.6929944288818342	0.0	0.0	1.0	59.0	1.0	21.0	1.0	0.0	0.0	 3
1.6970584196615304	0.0	0.0	1.0	60.0	1.0	21.0	1.0	0.0	0.0	 2
1.7056195694612655	0.0	0.0	1.0	61.0	1.0	21.0	1.0	0.0	0.0	 2
1.7130445595049677	0.0	0.0	1.0	61.0	1.0	22.0	1.0	0.0	0.0	 3
1.7140160847119397	0.0	0.0	1.0	62.0	1.0	22.0	1.0	0.0	0.0	 2
1.7142565381892934	0.0	0.0	1.0	62.0	1.0	21.0	1.0	0.0	0.0	 12
1.7184938365160412	0.0	0.0	1.0	63.0	1.0	21.0	1.0	0.0	0.0	 2
1.7239591842002058	0.0	0.0	1.0	64.0	1.0	21.0	1.0	0.0	0.0	 2
1.7246832735234134	0.0	0.0	1.0	63.0	1.0	21.0	1.0	0.0	0.0	 11
1.7248581265211151	0.0	0.0	1.0	63.0	1.0	20.0	1.0	0.0	0.0	 12
1.7273986773260992	0.0	0.0	1.0	64.0	1.0	20.0	1.0	0.0	0.0	 2
1.7276019860000276	0.0	0.0	1.0	65.0	1.0	20.0	1.0	0.0	0.0	 2
1.7307225793558567	0.0	0.0	1.0	66.0	1.0	20.0	1.0	0.0	0.0	 2
1.7313138798564998	0.0	0.0	1.0	65.0	1.0	20.0	1.0	0.0	0.0	 11
1.733028799267781	0.0	0.0	1.0	65.0	1.0	19.0	1.0	0.0	0.0	 12
1.7330552896795755	0.0	0.0	1.0	66.0	1.0	19.0	1.0	0.0	0.0	 2
1.7378697002689674	0.0	0.0	1.0	66.0	1.0	18.0	1.0	0.0	0.0	 12
1.7524578807537547	0.0	0.0	1.0	66.0	1.0	19.0	1.0	0.0	0.0	 3
